player_uid,season,league,team_id,name_full,era,fip,xfip,k9,bb9,hr9
milb_tmp:michael_mariot:2024,2024,MiLB,SEA,Michael Mariot,5.841688889543796,5.394024200363635,5.683362214431353,7.195250949316138,2.350923577499332,1.4960422765904842
milb_tmp:casey_lawrence:2024,2024,MiLB,SEA,Casey Lawrence,5.945454545454545,6.167990716298421,5.3983891096982095,5.890909090909091,2.618181818181818,1.8545454545454545
milb_tmp:david_buchanan:2024,2024,MiLB,CIN,David Buchanan,4.862903749409433,4.624814362915927,4.468447781866215,6.677420073815938,2.6854841601216277,1.088709794643903
milb_tmp:adrian_sampson:2024,2024,MiLB,TEX,Adrian Sampson,5.635921912634254,5.152618450389895,5.250109187273244,7.864077087396634,3.014562883502043,1.2451455388378003
milb_tmp:thomas_pannone:2024,2024,MiLB,CHC,Thomas Pannone,3.544857886411901,4.376489401007716,4.578743697827663,8.03501120920031,2.245076661394204,1.1816192954706335
milb_tmp:jason_alexander:2024,2024,MiLB,BOS,Jason Alexander,4.424096060210369,3.807603748427853,4.094363997325697,8.392770467163787,2.537349211003005,0.7807228341547708
milb_tmp:caleb_boushley:2024,2024,MiLB,MIN,Caleb Boushley,5.225806055883512,4.737783951914338,4.720138106799105,7.235731461992556,1.875930379035107,1.4739452978132983
milb_tmp:tyler_phillips:2024,2024,MiLB,PHI,Tyler Phillips,5.081461109758108,4.706690096063554,4.458815333131673,7.584270313071803,3.7162924534051833,1.0617978438300524
milb_tmp:thaddeus_ward:2024,2024,MiLB,WSN,Thaddeus Ward,5.640669003174254,5.925595710428916,5.8634326140900725,8.047354444528601,7.069638483978397,0.977715960550204
milb_tmp:daniel_lynch_iv:2024,2024,MiLB,KCR,Daniel Lynch IV,3.5446928885131874,4.465697632012739,4.441213744666329,7.164804774654315,2.413407924094085,1.1312849644191023
milb_tmp:robinson_pina:2024,2024,MiLB,PHI,Robinson Pina,4.175257896158195,4.023871846260913,3.6103388935517033,9.185567371548029,1.878866053271188,1.2525773688474584
milb_tmp:randy_dobnak:2024,2024,MiLB,MIN,Randy Dobnak,4.252499675560022,4.544049474716193,4.296514115152976,9.044999309921318,4.252499675560022,0.9449999279022272
milb_tmp:blas_castano:2024,2024,MiLB,SEA,Blas Castano,4.380319326697789,4.760626260827343,4.6067663027131776,7.755319463661659,3.087766082754179,1.0771277032863416
milb_tmp:jackson_rutledge:2024,2024,MiLB,WSN,Jackson Rutledge,6.400545225244058,5.391937908271909,5.287586715199563,9.416894124497006,5.66485037176773,1.2506812509097585
milb_tmp:ryan_gusto:2024,2024,MiLB,HOU,Ryan Gusto,3.70112334168692,4.373983188675386,5.000652339888501,8.5550555930796,3.215730116547652,0.8494381439937193
milb_tmp:jairo_iriarte:2024,2024,MiLB,CHW,Jairo Iriarte,3.7142857142857135,3.858493462063018,4.144802996480749,8.714285714285714,4.071428571428571,0.5
milb_tmp:cole_wilcox:2024,2024,MiLB,TBR,Cole Wilcox,3.5707659140861434,3.659381378227426,3.901630339039179,6.890951764025891,2.7563807056103564,0.501160128292792
milb_tmp:karl_kauffmann:2024,2024,MiLB,COL,Karl Kauffmann,8.95372820885887,7.952909634068134,6.692737793882152,5.136247189577956,5.275064681188171,2.3598973573736552
milb_tmp:carson_ragsdale:2024,2024,MiLB,SFG,Carson Ragsdale,4.176795404052928,4.683266401481249,4.151943026149615,10.964087935638936,4.251381036268159,1.4171270120893864
milb_tmp:ian_seymour:2024,2024,MiLB,TBR,Ian Seymour,2.3532110915301643,3.296710129119653,3.695395765861988,10.03211044283912,2.538990914545704,0.6811926843903108
milb_tmp:andry_lara:2024,2024,MiLB,WSN,Andry Lara,3.3415840795350764,4.027587118934742,3.6843419225545375,8.821781969972601,2.9405939899908677,1.0693069054512243
milb_tmp:gordon_graceffo:2024,2024,MiLB,STL,Gordon Graceffo,4.846153846153846,5.169049549102784,5.171303118765355,7.407692307692308,3.4615384615384617,1.3846153846153846
milb_tmp:bubba_chandler:2024,2024,MiLB,PIT,Bubba Chandler,3.0835657217352583,3.0981264195096263,3.366089563443264,11.13092016626386,3.0835657217352583,0.6768802803809104
milb_tmp:michael_mcgreevy:2024,2024,MiLB,STL,Michael McGreevy,4.02,3.862382882436117,4.168921109338601,8.28,2.64,0.84
milb_tmp:andrew_alvarez:2024,2024,MiLB,WSN,Andrew Alvarez,3.8962028326649984,4.38831783721196,4.384981557633634,7.792405665329997,3.622785090021841,0.8886076635902628
milb_tmp:joe_rock:2024,2024,MiLB,TBR,Joe Rock,4.57517933084342,4.141841953590222,4.243235012971837,8.50596720663847,2.255370092669291,1.0954654735822271
milb_tmp:carson_seymour:2024,2024,MiLB,SFG,Carson Seymour,4.823820974661704,5.323491017119935,4.77062619980511,8.84367178687979,4.019850812218087,1.339950270739362
milb_tmp:mike_vasil:2024,2024,MiLB,NYM,Mike Vasil,6.044776119402985,5.748154026714724,5.107748132276891,7.32089552238806,3.492537313432836,1.611940298507463
milb_tmp:chad_patrick:2024,2024,MiLB,MIL,Chad Patrick,2.904645260042204,3.979807464664307,4.429210244137052,9.57212642513908,2.574571935037408,1.0562346400153468
milb_tmp:doug_nikhazy:2024,2024,MiLB,CLE,Doug Nikhazy,2.983827738704033,4.1331647362919925,4.422952034896975,9.024259502421952,3.857143174422286,0.8733154357182534
milb_tmp:dom_hamel:2024,2024,MiLB,NYM,Dom Hamel,6.786096810415079,5.951402684674035,5.770512929805659,8.951872388207125,5.558823982999586,1.6604279429739024
milb_tmp:carlos_rodriguez:2024,2024,MiLB,MIL,Carlos Rodriguez,4.511568477331989,4.679589481984504,5.12775765464492,8.95372820885887,4.233933494111558,1.041131187076613
milb_tmp:chase_petty:2024,2024,MiLB,CIN,Chase Petty,4.204379562043796,3.855266760039504,3.917431810541745,8.540145985401459,3.875912408759124,0.7226277372262774
milb_tmp:travis_adams:2024,2024,MiLB,MIN,Travis Adams,3.897637795275591,3.803797758658101,3.9288162693029314,8.362204724409448,2.4803149606299213,0.9212598425196852
milb_tmp:noah_cameron:2024,2024,MiLB,KCR,Noah Cameron,3.0777204505817988,3.2828113837232187,3.4514992906491018,10.42228061674291,2.5181349141123808,0.8393783047041269
milb_tmp:hunter_dobbins:2024,2024,MiLB,BOS,Hunter Dobbins,3.079575518914799,3.04330758873264,3.929537579551128,8.594164238831997,3.437665695532799,0.1432360706471999
milb_tmp:colton_gordon:2024,2024,MiLB,HOU,Colton Gordon,3.9405407030483226,4.313035781071777,4.847328716877967,9.048649021814668,2.8459460633126774,0.9486486877708924
milb_tmp:gunnar_hoglund:2024,2024,MiLB,OAK,Gunnar Hoglund,3.4438778191296184,4.397488058835803,4.33204829548913,8.196429209528493,2.548469586155917,1.1709184585040702
milb_tmp:caden_dana:2024,2024,MiLB,LAA,Caden Dana,2.5208847099049043,3.1634542559699987,3.435112765934461,9.751843483053182,2.5872237812181917,0.6633907131328696
milb_tmp:blade_tidwell:2024,2024,MiLB,NYM,Blade Tidwell,4.855586032943768,5.161948467650661,4.877496129086071,8.901907727063575,4.708447062248503,1.3242507362573914
milb_tmp:mason_barnett:2024,2024,MiLB,OAK,Mason Barnett,4.195489203143494,3.5452492309901142,3.566261128207645,10.894738092033911,3.315789854097278,0.8796993490462166
milb_tmp:aj_blubaugh:2024,2024,MiLB,HOU,AJ Blubaugh,3.707254179109894,4.474302619649086,4.768007876044644,9.303109543804071,3.5673577949925392,0.9792746888214814
milb_tmp:brad_lord:2024,2024,MiLB,WSN,Brad Lord,2.429306103178763,3.5030733302314885,4.0489752590853225,9.370180683689515,3.401028544450268,0.5552699664408601
milb_tmp:parker_messick:2024,2024,MiLB,CLE,Parker Messick,2.827930389779518,3.0811582692627053,3.0387153076858646,11.109726531276676,2.9625937416737806,0.6733167594713138
milb_tmp:cam_schlittler:2024,2024,MiLB,NYY,Cam Schlittler,3.3563539238471782,3.6002568639354133,3.43839392445178,11.486188983832566,4.1022103513687735,0.7458564275215952
milb_tmp:jonah_tong:2024,2024,MiLB,NYM,Jonah Tong,3.0265486725663715,2.329543944528961,2.884008677839467,12.743362831858407,3.743362831858407,0.2389380530973451
milb_tmp:chase_dollander:2024,2024,MiLB,COL,Chase Dollander,2.593220338983051,2.9239540673918647,3.2416309508984376,12.889830508474576,3.5847457627118646,0.5338983050847458
milb_tmp:brandyn_garcia:2024,2024,MiLB,SEA,Brandyn Garcia,2.25,3.29781978288582,3.618960902032989,10.39655172413793,3.646551724137931,0.3103448275862069
milb_tmp:nolan_mclean:2024,2024,MiLB,NYM,Nolan McLean,3.775076338012727,4.025438597921137,3.780139756915554,9.519757721945137,3.446808830359446,0.8206687691332014
milb_tmp:edgar_barclay:2024,2024,MiLB,NYY,Edgar Barclay,5.979020979020979,6.261357241410476,5.705807821671446,7.426573426573427,4.405594405594406,1.888111888111888
milb_tmp:juan_mercedes:2024,2024,MiLB,SEA,Juan Mercedes,2.8683600749759752,3.790973198399545,4.028667987053217,7.85681237928202,1.6212469988994642,0.9976904608612088
milb_tmp:luis_palacios:2024,2024,MiLB,MIA,Luis Palacios,4.909091309661972,4.137077690416492,3.840406556546283,6.786096810415079,2.093583058532312,1.082887788896023
milb_tmp:bryan_caceres:2024,2024,MiLB,WSN,Bryan Caceres,4.827272727272727,4.511426834626631,5.23221838907762,6.627272727272727,4.254545454545455,0.4909090909090909
milb_tmp:inohan_paniagua:2024,2024,MiLB,STL,Inohan Paniagua,3.8236995905925593,4.317357666124668,4.064948661439039,9.598266319242546,3.901734276114857,0.8583815407452684
milb_tmp:gabe_mosser:2024,2024,MiLB,SDP,Gabe Mosser,5.399999588012727,4.922157299995429,5.316975475706627,6.952499469566385,3.239999752807636,1.0124999227523863
milb_tmp:manuel_urias:2024,2024,MiLB,HOU,Manuel Urias,6.191083404257553,5.649238271334887,4.022647502557536,9.200637836882752,2.8375798936180447,2.149681737589428
milb_tmp:joander_suarez:2024,2024,MiLB,NYM,Joander Suarez,4.488311866197932,3.928989449580443,3.5884595695869104,8.696104240758494,2.103896187280281,1.1922078394588258
milb_tmp:edinson_batista:2024,2024,MiLB,HOU,Edinson Batista,5.008695652173913,5.67862051051596,4.559323658632196,8.060869565217391,4.226086956521739,1.4086956521739131
milb_tmp:carlos_pena:2024,2024,MiLB,DET,Carlos Pena,3.459610266804673,3.5734959352588085,4.027967856043995,8.423398910480945,3.6100281044918336,0.526462431905059
milb_tmp:gabriel_barbosa:2024,2024,MiLB,NYY,Gabriel Barbosa,5.085872791147535,3.9547631841809374,3.363194748573493,9.573407606865947,2.8421053832883283,0.9722992100723228
milb_tmp:hancel_rincon:2024,2024,MiLB,STL,Hancel Rincon,3.798995266171193,4.353695455594115,4.639909390265236,7.123116124070987,3.2562816567181656,0.8819096153611699
milb_tmp:connor_van_scoyoc:2024,2024,MiLB,COL,Connor Van Scoyoc,4.460869565217391,4.743140832237575,4.53862672234359,5.71304347826087,3.365217391304348,0.9391304347826088
milb_tmp:jose_atencio:2024,2024,MiLB,WSN,Jose Atencio,3.349876104921086,4.015601104089303,4.214625479283744,6.766749731940594,2.2779157513463386,0.7369727430826389
milb_tmp:chase_chaney:2024,2024,MiLB,LAA,Chase Chaney,4.304347826086956,4.694932385458463,4.170222253838311,6.717391304347826,2.869565217391304,1.2391304347826086
milb_tmp:ryan_garcia:2024,2024,MiLB,TEX,Ryan Garcia,3.774193548387097,4.2473250112225935,4.784474768850112,9.14516129032258,4.137096774193548,0.7983870967741935
milb_tmp:evan_fitterer:2024,2024,MiLB,MIA,Evan Fitterer,4.922651804016392,4.409988992755863,4.28851474363181,8.502762206937405,5.071823070804768,0.6712707005476899
milb_tmp:james_gonzalez:2024,2024,MiLB,OAK,James Gonzalez,3.412088055121791,3.664914572972673,3.74098370259929,8.159341001378195,2.81868143683974,0.667582445567307
milb_tmp:avery_short:2024,2024,MiLB,ARI,Avery Short,3.506493228546283,3.799673748072657,3.938622187828406,7.854544831943674,2.524675124553324,0.7012986457092566
milb_tmp:po-yu_chen:2024,2024,MiLB,PIT,Po-Yu Chen,4.029850746268656,4.340610008097407,4.562407441793093,6.447761194029851,2.888059701492537,0.8059701492537313
milb_tmp:blane_abeyta:2024,2024,MiLB,NYY,Blane Abeyta,4.945946625848255,4.926876816553211,4.086475266610998,6.891892839296748,1.7837840289944524,1.5405407523133907
milb_tmp:jose_davila:2024,2024,MiLB,STL,Jose Davila,3.5396343110077235,3.0253833710048106,3.960237955150788,9.301829701020296,3.7865855420082624,0.0
milb_tmp:wilber_dotel:2024,2024,MiLB,PIT,Wilber Dotel,5.33228865631432,5.766912833756424,4.654845533677184,8.971787263005044,4.570533133983703,1.7774295521047732
milb_tmp:manuel_mercedes:2024,2024,MiLB,SFG,Manuel Mercedes,5.275862068965517,5.13039477282557,4.567641675831943,6.905172413793103,4.189655172413793,1.0086206896551724
milb_tmp:joe_elbis:2024,2024,MiLB,ARI,Joe Elbis,3.391625743231778,3.850099687201521,4.272519829247793,7.448276141999198,3.1256158810175205,0.5985221899820784
milb_tmp:aaron_rozek:2024,2024,MiLB,MIN,Aaron Rozek,3.9098360655737694,3.682658503485508,4.32948574174623,7.377049180327869,2.2131147540983607,0.6639344262295082
milb_tmp:alonzo_richardson:2024,2024,MiLB,CLE,Alonzo Richardson,4.026316261027383,4.392636813505617,4.517660199050883,5.763158569705863,3.394737239689755,0.6315790213376288
milb_tmp:alberto_pacheco:2024,2024,MiLB,COL,Alberto Pacheco,3.729282082344357,4.804161844715712,4.583141446161252,8.428177506098248,3.953039007285019,0.8204420581157585
milb_tmp:yoniel_curet:2024,2024,MiLB,TBR,Yoniel Curet,2.949579879209052,3.755921891114087,3.837662109472811,12.025210276775365,4.537815198783156,0.6806722798174735
milb_tmp:carlos_marcano:2024,2024,MiLB,DET,Carlos Marcano,3.857142857142857,3.361277941295079,3.70000990940524,7.794642857142857,2.892857142857143,0.4017857142857143
milb_tmp:yorman_gomez:2024,2024,MiLB,CLE,Yorman Gomez,3.9836065573770494,4.02556788256911,3.927232664945673,8.336065573770492,3.319672131147541,0.7377049180327869
milb_tmp:darlin_saladin:2024,2024,MiLB,STL,Darlin Saladin,2.707317073170732,2.6680917263031008,3.288569415657501,9.804878048780488,2.414634146341464,0.2926829268292683
milb_tmp:ricardo_estrada:2024,2024,MiLB,SFG,Ricardo Estrada,1.2180452525255308,2.667712983638124,3.02349368634642,10.759399730642189,2.842105589226238,0.0
milb_tmp:felipe_de_la_cruz:2024,2024,MiLB,NYM,Felipe De La Cruz,4.245283018867925,3.08518326687363,3.988679829183615,9.849056603773583,3.820754716981132,0.1698113207547169
milb_tmp:gerardo_salas:2024,2024,MiLB,STL,Gerardo Salas,2.6205883529029554,3.30881236594441,3.508031247293769,9.450000424104598,1.9852942067446635,0.7147059144280788
milb_tmp:victor_juarez:2024,2024,MiLB,COL,Victor Juarez,4.297297297297297,4.770189740206745,3.909003178654491,9.16216216216216,2.756756756756757,1.5405405405405406
milb_tmp:marlon_franco:2024,2024,MiLB,SFG,Marlon Franco,1.653061224489796,3.42496340226154,3.48066316649926,8.448979591836734,0.9183673469387756,0.3673469387755102
milb_tmp:austin_aldeano:2024,2024,MiLB,CLE,Austin Aldeano,5.1780816506078375,6.443921799560426,5.944501144093376,7.212328013346632,3.5136982629124613,1.2945204126519594
milb_tmp:miguel_ullola:2024,2024,MiLB,HOU,Miguel Ullola,4.281330090352718,4.041171044157382,4.08779795239025,11.808184604037336,5.317135757373537,0.8286445336166551
milb_tmp:bryan_perez:2024,2024,MiLB,COL,Bryan Perez,4.258928571428571,4.739572409221104,4.4432170235551895,9.964285714285714,4.339285714285714,0.6428571428571429
milb_tmp:felix_arronde:2024,2024,MiLB,KCR,Felix Arronde,2.936556026611145,3.8867133654295176,3.497396707340878,8.401813076137442,2.610272023654351,0.7341390066527862
milb_tmp:henry_baez:2024,2024,MiLB,SDP,Henry Baez,2.9920845531809683,3.848604408761151,3.715155152551281,7.765171816588704,2.849604336362827,0.7124010840907068
milb_tmp:tyson_guerrero:2024,2024,MiLB,KCR,Tyson Guerrero,4.536585436202032,4.444779719377533,4.5759651007454245,9.000000139562097,4.170731771992191,0.9512195269455876
milb_tmp:logan_workman:2024,2024,MiLB,TBR,Logan Workman,2.958904109589041,3.536477346616249,4.029825582263404,8.506849315068493,2.712328767123288,0.7397260273972602
milb_tmp:brett_kerry:2024,2024,MiLB,LAA,Brett Kerry,4.539823315363745,4.813177299104195,4.367342913738921,8.900443078805237,2.2101771403744546,1.6128319673002778
milb_tmp:lael_lockhart:2024,2024,MiLB,DET,Lael Lockhart,4.537190082644628,4.747962515807349,4.259301634711668,10.785123966942148,4.388429752066116,1.3388429752066116
milb_tmp:alex_pham:2024,2024,MiLB,BAL,Alex Pham,4.235294117647059,3.873721760260959,3.6864943338667646,10.436974789915968,3.7815126050420167,1.0588235294117647
milb_tmp:nic_swanson:2024,2024,MiLB,HOU,Nic Swanson,4.850299539688805,4.557149027699857,4.207750127246687,9.53892242805465,3.880239631751045,1.2125748849222011
milb_tmp:aaron_davenport:2024,2024,MiLB,CLE,Aaron Davenport,2.845433051906966,3.729211472032853,4.159841008422694,8.536299155720899,3.2880559710924944,0.6955503015772584
milb_tmp:thomas_farr:2024,2024,MiLB,CIN,Thomas Farr,5.556728455907513,5.463908801918106,4.735359973905632,6.197889431589149,3.3482850952263217,1.4248021681814136
milb_tmp:michael_morales:2024,2024,MiLB,SEA,Michael Morales,3.0201342281879198,3.462467867576035,3.5914744817970576,8.879194630872483,2.295302013422819,0.785234899328859
milb_tmp:mason_albright:2024,2024,MiLB,COL,Mason Albright,4.590778501727497,4.596943721052959,4.880661299133641,6.22478440912203,3.112392204561015,1.01152746648233
milb_tmp:kevin_abel:2024,2024,MiLB,CIN,Kevin Abel,4.512968696613472,4.3551862592119415,4.184626764842551,8.792507977884867,5.05763733241165,0.7780980511402538
milb_tmp:bailey_dees:2024,2024,MiLB,NYY,Bailey Dees,4.249394987121655,4.373080899455735,3.820028952725,9.479419586656,3.5302666046856825,1.2421308423894069
milb_tmp:jacob_steinmetz:2024,2024,MiLB,ARI,Jacob Steinmetz,4.012383711380443,3.797681649087716,4.1083314070743056,9.445819987208129,3.510835747457888,0.5015479639225554
milb_tmp:blake_beers:2024,2024,MiLB,OAK,Blake Beers,3.908686234484716,4.655979530687475,4.188341635552779,8.358575178359624,2.946548084457709,1.2628063219104468
milb_tmp:zach_messinger:2024,2024,MiLB,NYY,Zach Messinger,3.06,3.5445901075998942,4.085271751085918,8.16,3.12,0.54
milb_tmp:chandler_champlain:2024,2024,MiLB,KCR,Chandler Champlain,5.066508497170509,5.024662482177406,4.784230998574194,7.695962274183052,3.399050004430848,1.346793397982034
milb_tmp:trenton_denholm:2024,2024,MiLB,CLE,Trenton Denholm,3.094382128576459,4.030480146198348,3.6968339398531063,7.705618241749221,2.184269737818677,1.0314607095254862
milb_tmp:tommy_mace:2024,2024,MiLB,CLE,Tommy Mace,3.707094080392524,4.682271358108375,4.508078909614484,6.425629739347042,2.8421054616342687,1.050343322777882
milb_tmp:garrett_burhenn:2024,2024,MiLB,DET,Garrett Burhenn,3.678474267381642,3.915666727679024,3.912549662170085,9.049046697758842,3.08991838460058,0.9564033095192273
milb_tmp:orlando_ortiz-mayr:2024,2024,MiLB,LAD,Orlando Ortiz-Mayr,4.710074063243374,5.068387652430562,4.638221006178855,7.164619701834991,3.9803442787972174,1.1941032836391652
milb_tmp:ben_kudrna:2024,2024,MiLB,KCR,Ben Kudrna,4.213873018204045,4.504218316336572,3.948627654052831,9.286127577153358,4.135838332681748,1.09248559731216
milb_tmp:ryan_webb:2024,2024,MiLB,CLE,Ryan Webb,2.8018868932863232,3.2479166394762475,3.8497348713512154,9.615566383778065,3.3113208738838367,0.4457547330228241
milb_tmp:luis_cesar:2024,2024,MiLB,MIA,Luis Cesar,2.297872340425532,5.545982399392635,5.245614764569922,7.276595744680851,5.9361702127659575,0.7659574468085106
milb_tmp:enmanuel_pinales:2024,2024,MiLB,SDP,Enmanuel Pinales,3.4864864864864864,4.477671120188258,4.199488380980922,8.18918918918919,3.4864864864864864,1.135135135135135
milb_tmp:antonio_florido:2024,2024,MiLB,DET,Antonio Florido,2.9347826086956523,5.302070766946544,5.546043232099517,8.217391304347826,6.8478260869565215,0.1956521739130435
milb_tmp:emmanuel_reyes:2024,2024,MiLB,KCR,Emmanuel Reyes,3.616822429906542,3.97107961601186,4.020258221197351,7.149532710280374,2.691588785046729,0.6728971962616822
milb_tmp:aldrin_batista:2024,2024,MiLB,CHW,Aldrin Batista,2.9277111124899173,3.7451507247529054,3.7087630077147806,9.433735806911956,3.171687038530744,0.6506024694422039
milb_tmp:wilmer_blanco:2024,2024,MiLB,PHI,Wilmer Blanco,6.702127659574468,5.41832282492455,4.984651062114442,9.382978723404255,5.553191489361702,0.9574468085106383
milb_tmp:german_nunez:2024,2024,MiLB,TEX,German Nunez,2.8867924528301887,3.0703234330663145,2.63125340377666,12.566037735849056,1.8679245283018868,0.6792452830188679
milb_tmp:edinzo_marquez:2024,2024,MiLB,NYY,Edinzo Marquez,3.451128215489004,3.1413972485091635,3.5480037658900736,10.15037710437942,4.060150841751769,0.0
milb_tmp:santiago_suarez:2024,2024,MiLB,TBR,Santiago Suarez,4.110448135644544,3.506914453954733,2.9913281288768294,9.268657560767108,1.6925374676183416,0.9671642672104808
milb_tmp:sabier_marte:2024,2024,MiLB,NYY,Sabier Marte,2.7551020408163267,4.128700593053078,3.754690999644144,8.081632653061224,2.938775510204082,0.7346938775510204
milb_tmp:franyer_herrera:2024,2024,MiLB,NYY,Franyer Herrera,2.006756963653252,2.800308013537041,3.10772633711675,11.675676879437098,3.1013516711004794,0.1824324512412046
milb_tmp:jose_serrano:2024,2024,MiLB,HOU,Jose Serrano,2.625,3.892650477091472,4.173400704640275,8.625,4.125,0.1875
milb_tmp:eddy_felix:2024,2024,MiLB,DET,Eddy Felix,3.122448979591837,2.955575647159499,2.8503270167325225,12.489795918367347,3.122448979591837,0.3673469387755102
milb_tmp:leodarlyn_colon:2024,2024,MiLB,WSN,Leodarlyn Colon,3.654135757576592,5.3113001193824685,5.201742405132267,7.105263973065595,4.872181010102123,0.8120301683503538
milb_tmp:joel_hurtado:2024,2024,MiLB,LAA,Joel Hurtado,4.608173414976664,4.421177331794653,4.711478872537123,8.697116022632013,5.322115775043471,0.5192308073213142
milb_tmp:jesus_colina:2024,2024,MiLB,CIN,Jesus Colina,3.717391304347826,4.454244679990023,4.279952635923806,6.065217391304348,2.347826086956522,0.5869565217391305
milb_tmp:ian_mejia:2024,2024,MiLB,ATL,Ian Mejia,3.7957562214197984,4.053666766347762,4.136866028351776,8.880637197284056,4.225464472901285,0.7877984610493921
milb_tmp:john_michael_bertrand:2024,2024,MiLB,SFG,John Michael Bertrand,4.153846153846154,3.87514997567886,3.6833118465657417,7.211538461538462,2.5961538461538463,0.8076923076923077
