player_uid,season,league,team_id,name_full,war,wraa,raa_def,raa_bsr,standard_scale
milb_tmp:malcom_nunez:2024,2024,MiLB,PIT,Malcom Nunez,,-17.48858894753596,,,milb_std
milb_tmp:hunter_stovall:2024,2024,MiLB,COL,Hunter Stovall,,-16.634203553104665,,,milb_std
milb_tmp:jimmy_herron:2024,2024,MiLB,COL,Jimmy Herron,,3.5043267141043173,,,milb_std
milb_tmp:jax_biggers:2024,2024,MiLB,TEX,Jax Biggers,,1.487838448252782,,,milb_std
milb_tmp:omar_martinez:2024,2024,MiLB,NYY,Omar Martinez,,14.617928411573743,,,milb_std
milb_tmp:misael_urbina:2024,2024,MiLB,MIN,Misael Urbina,,-1.3350091684288996,,,milb_std
milb_tmp:jose_de_la_cruz:2024,2024,MiLB,DET,Jose De La Cruz,,3.4089593435650927,,,milb_std
milb_tmp:eduarqui_fernandez:2024,2024,MiLB,MIL,Eduarqui Fernandez,,-12.900614504436238,,,milb_std
milb_tmp:juan_guerrero:2024,2024,MiLB,COL,Juan Guerrero,,5.745788606996168,,,milb_std
milb_tmp:victor_bericoto:2024,2024,MiLB,SFG,Victor Bericoto,,-0.8412221855682321,,,milb_std
milb_tmp:dayan_frias:2024,2024,MiLB,CLE,Dayan Frias,,-10.564968021651811,,,milb_std
milb_tmp:geury_estevez:2024,2024,MiLB,DET,Geury Estevez,,11.552038456200558,,,milb_std
milb_tmp:alex_de_jesus:2024,2024,MiLB,TOR,Alex De Jesus,,2.3860045281012336,,,milb_std
milb_tmp:jose_ramos:2024,2024,MiLB,LAD,Jose Ramos,,-2.3077475218397847,,,milb_std
milb_tmp:gabriel_martinez:2024,2024,MiLB,TOR,Gabriel Martinez,,-13.867677191430564,,,milb_std
milb_tmp:brayan_buelvas:2024,2024,MiLB,OAK,Brayan Buelvas,,12.524071679356515,,,milb_std
milb_tmp:euribiel_angeles:2024,2024,MiLB,OAK,Euribiel Angeles,,-3.166883760963843,,,milb_std
milb_tmp:milkar_perez:2024,2024,MiLB,SEA,Milkar Perez,,10.441666941324373,,,milb_std
milb_tmp:leandro_pineda:2024,2024,MiLB,PHI,Leandro Pineda,,5.669936273384346,,,milb_std
milb_tmp:rodolfo_nolasco:2024,2024,MiLB,PIT,Rodolfo Nolasco,,0.0281723255518855,,,milb_std
milb_tmp:carlos_mendoza:2024,2024,MiLB,DET,Carlos Mendoza,,15.454947003962568,,,milb_std
milb_tmp:felix_stevens:2024,2024,MiLB,CHC,Felix Stevens,,18.243633502037078,,,milb_std
milb_tmp:rubel_cespedes:2024,2024,MiLB,MIN,Rubel Cespedes,,12.572408964901426,,,milb_std
milb_tmp:darlyn_montero:2024,2024,MiLB,OAK,Darlyn Montero,,-9.90371098243004,,,milb_std
milb_tmp:yohendrick_pinango:2024,2024,MiLB,TOR,Yohendrick Pinango,,6.277050248401435,,,milb_std
milb_tmp:juan_brito:2024,2024,MiLB,CLE,Juan Brito,,11.062037693484932,,,milb_std
milb_tmp:luke_ritter:2024,2024,MiLB,NYM,Luke Ritter,,16.624354466024126,,,milb_std
milb_tmp:aaron_bracho:2024,2024,MiLB,CLE,Aaron Bracho,,-7.945945539672797,,,milb_std
milb_tmp:kody_hoese:2024,2024,MiLB,LAD,Kody Hoese,,6.043776096418873,,,milb_std
milb_tmp:nerwilian_cedeno:2024,2024,MiLB,SDP,Nerwilian Cedeno,,-5.218364456465597,,,milb_std
milb_tmp:christian_cairo:2024,2024,MiLB,CLE,Christian Cairo,,-4.244690926319925,,,milb_std
milb_tmp:jack_dunn:2024,2024,MiLB,WSN,Jack Dunn,,-2.742242757250152,,,milb_std
milb_tmp:j.t._arruda:2024,2024,MiLB,WSN,J.T. Arruda,,-11.025537895629222,,,milb_std
milb_tmp:yordys_valdes:2024,2024,MiLB,CLE,Yordys Valdes,,-3.560428898816083,,,milb_std
milb_tmp:dj_gladney:2024,2024,MiLB,CHW,DJ Gladney,,6.468834385973571,,,milb_std
milb_tmp:ripken_reyes:2024,2024,MiLB,SDP,Ripken Reyes,,-2.021396060467573,,,milb_std
milb_tmp:kellen_strahm:2024,2024,MiLB,TEX,Kellen Strahm,,4.171877044985985,,,milb_std
milb_tmp:jake_holton:2024,2024,MiLB,DET,Jake Holton,,19.052838013312947,,,milb_std
milb_tmp:andrew_navigato:2024,2024,MiLB,DET,Andrew Navigato,,14.325827313235916,,,milb_std
milb_tmp:sammy_siani:2024,2024,MiLB,PIT,Sammy Siani,,7.349784414167419,,,milb_std
milb_tmp:stephen_paolini:2024,2024,MiLB,ATL,Stephen Paolini,,-6.600094300688573,,,milb_std
milb_tmp:hudson_head:2024,2024,MiLB,PIT,Hudson Head,,-1.6887116904209354,,,milb_std
milb_tmp:kervin_pichardo:2024,2024,MiLB,PIT,Kervin Pichardo,,-2.117642855830048,,,milb_std
milb_tmp:jase_bowen:2024,2024,MiLB,PIT,Jase Bowen,,-5.005022258957665,,,milb_std
milb_tmp:jeremy_de_la_rosa:2024,2024,MiLB,WSN,Jeremy De La Rosa,,-11.174835333204292,,,milb_std
milb_tmp:darrien_miller:2024,2024,MiLB,MIL,Darrien Miller,,8.665592467288663,,,milb_std
milb_tmp:hunter_bishop:2024,2024,MiLB,SFG,Hunter Bishop,,-15.940090622441224,,,milb_std
milb_tmp:marcus_lee_sang:2024,2024,MiLB,PHI,Marcus Lee Sang,,-1.1228032708282918,,,milb_std
milb_tmp:t.j._schofield-sam:2024,2024,MiLB,OAK,T.J. Schofield-Sam,,-0.2112974575067903,,,milb_std
milb_tmp:jake_snider:2024,2024,MiLB,COL,Jake Snider,,21.0053346102929,,,milb_std
milb_tmp:wuilfredo_antunez:2024,2024,MiLB,CLE,Wuilfredo Antunez,,12.135594161373769,,,milb_std
milb_tmp:dasan_brown:2024,2024,MiLB,TOR,Dasan Brown,,4.6047962344316655,,,milb_std
milb_tmp:erick_brito:2024,2024,MiLB,PHI,Erick Brito,,-5.162969297564517,,,milb_std
milb_tmp:willy_vasquez:2024,2024,MiLB,TBR,Willy Vasquez,,-10.84574284813107,,,milb_std
milb_tmp:trei_cruz:2024,2024,MiLB,DET,Trei Cruz,,6.829179496422742,,,milb_std
milb_tmp:trevor_hauver:2024,2024,MiLB,TEX,Trevor Hauver,,-0.4992639219879146,,,milb_std
milb_tmp:carson_taylor:2024,2024,MiLB,PHI,Carson Taylor,,25.74150466373524,,,milb_std
milb_tmp:anthony_servideo:2024,2024,MiLB,BAL,Anthony Servideo,,-21.28004812259036,,,milb_std
milb_tmp:aaron_sabato:2024,2024,MiLB,MIN,Aaron Sabato,,-6.066245808899503,,,milb_std
milb_tmp:werner_blakely:2024,2024,MiLB,LAA,Werner Blakely,,-9.089954326920497,,,milb_std
milb_tmp:austin_hendrick:2024,2024,MiLB,CIN,Austin Hendrick,,-21.616694731893425,,,milb_std
milb_tmp:a.j._vukovich:2024,2024,MiLB,ARI,A.J. Vukovich,,13.451743623383132,,,milb_std
milb_tmp:blaze_jordan:2024,2024,MiLB,BOS,Blaze Jordan,,-0.7794269117073243,,,milb_std
milb_tmp:ed_howard:2024,2024,MiLB,CHC,Ed Howard,,-17.539560108760263,,,milb_std
milb_tmp:milan_tolentino:2024,2024,MiLB,CLE,Milan Tolentino,,-1.3470560512865282,,,milb_std
milb_tmp:jimmy_glowenke:2024,2024,MiLB,SFG,Jimmy Glowenke,,-8.662676053111086,,,milb_std
milb_tmp:zavier_warren:2024,2024,MiLB,MIL,Zavier Warren,,-1.2212430785113084,,,milb_std
milb_tmp:kevin_made:2024,2024,MiLB,WSN,Kevin Made,,-5.740020108307962,,,milb_std
milb_tmp:roberto_campos:2024,2024,MiLB,DET,Roberto Campos,,11.298943890360926,,,milb_std
milb_tmp:erick_pena:2024,2024,MiLB,KCR,Erick Pena,,-8.967234421550481,,,milb_std
milb_tmp:arol_vera:2024,2024,MiLB,LAA,Arol Vera,,-24.97592445633465,,,milb_std
milb_tmp:adrian_placencia:2024,2024,MiLB,LAA,Adrian Placencia,,10.997714695862008,,,milb_std
milb_tmp:jose_salas:2024,2024,MiLB,MIN,Jose Salas,,-9.275956049231262,,,milb_std
milb_tmp:alex_ramirez:2024,2024,MiLB,NYM,Alex Ramirez,,-16.81326238109514,,,milb_std
milb_tmp:reginald_preciado:2024,2024,MiLB,CHC,Reginald Preciado,,-9.480809271646798,,,milb_std
milb_tmp:jhon_diaz:2024,2024,MiLB,TBR,Jhon Diaz,,-8.109286530226804,,,milb_std
milb_tmp:elijah_dunham:2024,2024,MiLB,NYY,Elijah Dunham,,10.25821372561956,,,milb_std
milb_tmp:matt_koperniak:2024,2024,MiLB,STL,Matt Koperniak,,19.43076990796549,,,milb_std
milb_tmp:bryson_horne:2024,2024,MiLB,ATL,Bryson Horne,,-3.8405543963923754,,,milb_std
milb_tmp:francisco_urbaez:2024,2024,MiLB,CIN,Francisco Urbaez,,10.787288115671345,,,milb_std
milb_tmp:jacob_buchberger:2024,2024,MiLB,STL,Jacob Buchberger,,1.391859452715551,,,milb_std
milb_tmp:jacob_wetzel:2024,2024,MiLB,CHC,Jacob Wetzel,,18.50596302861805,,,milb_std
milb_tmp:victor_labrada:2024,2024,MiLB,SEA,Victor Labrada,,14.137528710344595,,,milb_std
milb_tmp:tt_bowens:2024,2024,MiLB,BAL,TT Bowens,,-5.156187382893544,,,milb_std
milb_tmp:yhoswar_garcia:2024,2024,MiLB,MIL,Yhoswar Garcia,,3.981855557024125,,,milb_std
milb_tmp:ethan_workinger:2024,2024,MiLB,ATL,Ethan Workinger,,7.345035474344886,,,milb_std
milb_tmp:deyvison_de_los_santos:2024,2024,MiLB,ARI,Deyvison De Los Santos,,23.10039135949022,,,milb_std
milb_tmp:junior_franco:2024,2024,MiLB,ARI,Junior Franco,,-1.5004205675069562,,,milb_std
milb_tmp:angel_ortiz:2024,2024,MiLB,ARI,Angel Ortiz,,13.753954136242646,,,milb_std
milb_tmp:yerlin_confidan:2024,2024,MiLB,CIN,Yerlin Confidan,,9.179672987496046,,,milb_std
milb_tmp:wilfred_veras:2024,2024,MiLB,CHW,Wilfred Veras,,10.81934163213042,,,milb_std
milb_tmp:yeiner_fernandez:2024,2024,MiLB,LAD,Yeiner Fernandez,,-2.529866814150696,,,milb_std
milb_tmp:junior_tilien:2024,2024,MiLB,NYM,Junior Tilien,,-8.435352202571979,,,milb_std
milb_tmp:jeremy_rivas:2024,2024,MiLB,STL,Jeremy Rivas,,-3.2688054855710567,,,milb_std
milb_tmp:jose_fernandez:2024,2024,MiLB,ARI,Jose Fernandez,,-11.414710353191794,,,milb_std
milb_tmp:ricardo_olivar:2024,2024,MiLB,MIN,Ricardo Olivar,,19.362246591348725,,,milb_std
milb_tmp:jose_devers:2024,2024,MiLB,CLE,Jose Devers,,-11.33889139807366,,,milb_std
milb_tmp:ronald_rosario:2024,2024,MiLB,BOS,Ronald Rosario,,-4.951073389708149,,,milb_std
milb_tmp:johnny_ascanio:2024,2024,MiLB,CIN,Johnny Ascanio,,-9.258326348303555,,,milb_std
milb_tmp:maick_collado:2024,2024,MiLB,CLE,Maick Collado,,-0.777941457587094,,,milb_std
milb_tmp:esteban_gonzalez:2024,2024,MiLB,CLE,Esteban Gonzalez,,9.679298630209658,,,milb_std
milb_tmp:jose_meza:2024,2024,MiLB,LAD,Jose Meza,,9.024315948001268,,,milb_std
milb_tmp:jefrey_de_los_santos:2024,2024,MiLB,NYM,Jefrey De Los Santos,,-11.508789852565824,,,milb_std
milb_tmp:jared_serna:2024,2024,MiLB,MIA,Jared Serna,,11.69264106941604,,,milb_std
milb_tmp:javier_rivas:2024,2024,MiLB,PIT,Javier Rivas,,-7.0716784810122215,,,milb_std
milb_tmp:george_feliz:2024,2024,MiLB,SEA,George Feliz,,-5.178810166458652,,,milb_std
milb_tmp:carlos_jimenez:2024,2024,MiLB,SEA,Carlos Jimenez,,25.95558086354044,,,milb_std
milb_tmp:axel_sanchez:2024,2024,MiLB,SEA,Axel Sanchez,,-19.51596836427344,,,milb_std
milb_tmp:lizandro_espinoza:2024,2024,MiLB,STL,Lizandro Espinoza,,-7.596382617475666,,,milb_std
milb_tmp:jose_cordoba:2024,2024,MiLB,STL,Jose Cordoba,,-6.335909609336015,,,milb_std
milb_tmp:felix_taveras:2024,2024,MiLB,STL,Felix Taveras,,-5.192071364272907,,,milb_std
milb_tmp:christian_cerda:2024,2024,MiLB,ARI,Christian Cerda,,2.2976202145867566,,,milb_std
milb_tmp:miguel_villarroel:2024,2024,MiLB,STL,Miguel Villarroel,,5.1468389195704365,,,milb_std
milb_tmp:victor_arias:2024,2024,MiLB,TOR,Victor Arias,,18.2771750708936,,,milb_std
milb_tmp:newremberg_rondon:2024,2024,MiLB,DET,Newremberg Rondon,,2.796829258574405,,,milb_std
milb_tmp:omar_alfonzo:2024,2024,MiLB,PIT,Omar Alfonzo,,11.021444937735367,,,milb_std
milb_tmp:francisco_garcia:2024,2024,MiLB,COL,Francisco Garcia,,-1.5143474879734982,,,milb_std
milb_tmp:joel_mendez:2024,2024,MiLB,NYY,Joel Mendez,,12.084855115709145,,,milb_std
milb_tmp:arxy_hernandez:2024,2024,MiLB,CHW,Arxy Hernandez,,-1.3438930675633765,,,milb_std
milb_tmp:wilman_diaz:2024,2024,MiLB,LAD,Wilman Diaz,,-9.919154681771351,,,milb_std
milb_tmp:armando_cruz:2024,2024,MiLB,WSN,Armando Cruz,,-17.85754431942069,,,milb_std
milb_tmp:cristian_hernandez:2024,2024,MiLB,CHC,Cristian Hernandez,,15.748948338381728,,,milb_std
milb_tmp:shalin_polanco:2024,2024,MiLB,PIT,Shalin Polanco,,-10.841460839285512,,,milb_std
milb_tmp:victor_acosta:2024,2024,MiLB,CIN,Victor Acosta,,-11.31950605952196,,,milb_std
milb_tmp:angel_genao:2024,2024,MiLB,CLE,Angel Genao,,29.56679744553219,,,milb_std
milb_tmp:ariel_almonte:2024,2024,MiLB,CIN,Ariel Almonte,,-0.1936201172165598,,,milb_std
milb_tmp:manuel_beltre:2024,2024,MiLB,TOR,Manuel Beltre,,-2.022715879650784,,,milb_std
milb_tmp:manuel_pena:2024,2024,MiLB,ARI,Manuel Pena,,-1.4644501535219008,,,milb_std
milb_tmp:samuel_zavala:2024,2024,MiLB,CHW,Samuel Zavala,,-2.4637710338120047,,,milb_std
milb_tmp:yeison_morrobel:2024,2024,MiLB,TEX,Yeison Morrobel,,-12.982425264728716,,,milb_std
milb_tmp:starlin_aguilar:2024,2024,MiLB,SEA,Starlin Aguilar,,-7.603056074116511,,,milb_std
milb_tmp:hendry_mendez:2024,2024,MiLB,PHI,Hendry Mendez,,12.41335712274598,,,milb_std
milb_tmp:ronald_hernandez:2024,2024,MiLB,NYM,Ronald Hernandez,,4.060049519320497,,,milb_std
milb_tmp:aneudis_mordan:2024,2024,MiLB,BAL,Aneudis Mordan,,1.9616036110081656,,,milb_std
milb_tmp:anderson_de_los_santos:2024,2024,MiLB,BAL,Anderson De Los Santos,,-3.8582980753186655,,,milb_std
milb_tmp:derwin_laya:2024,2024,MiLB,SFG,Derwin Laya,,1.6405157074138634,,,milb_std
milb_tmp:enmanuel_ramirez:2024,2024,MiLB,WSN,Enmanuel Ramirez,,-3.9638733208550168,,,milb_std
milb_tmp:esmerlyn_valdez:2024,2024,MiLB,PIT,Esmerlyn Valdez,,17.20244322844458,,,milb_std
milb_tmp:leonardo_bernal:2024,2024,MiLB,STL,Leonardo Bernal,,6.831331796999317,,,milb_std
milb_tmp:yancel_guerrero:2024,2024,MiLB,STL,Yancel Guerrero,,3.9984276056512154,,,milb_std
milb_tmp:thayron_liranzo:2024,2024,MiLB,DET,Thayron Liranzo,,15.26686701279549,,,milb_std
milb_tmp:yhoangel_aponte:2024,2024,MiLB,TOR,Yhoangel Aponte,,-9.72188510917163,,,milb_std
milb_tmp:leo_balcazar:2024,2024,MiLB,CIN,Leo Balcazar,,-6.662559318666728,,,milb_std
milb_tmp:gregory_barrios:2024,2024,MiLB,MIL,Gregory Barrios,,2.6506567312776728,,,milb_std
milb_tmp:luis_castillo:2024,2024,MiLB,MIL,Luis Castillo,,3.5975866233464044,,,milb_std
milb_tmp:jadher_areinamo:2024,2024,MiLB,MIL,Jadher Areinamo,,13.899059424734954,,,milb_std
milb_tmp:gleider_figuereo:2024,2024,MiLB,TEX,Gleider Figuereo,,6.71845673840957,,,milb_std
milb_tmp:anderdson_rojas:2024,2024,MiLB,ARI,Anderdson Rojas,,-11.924331774143976,,,milb_std
milb_tmp:yohairo_cuevas:2024,2024,MiLB,NYM,Yohairo Cuevas,,-5.694838373180547,,,milb_std
milb_tmp:hector_rodriguez:2024,2024,MiLB,CIN,Hector Rodriguez,,3.9838858428468327,,,milb_std
milb_tmp:pedro_ramirez:2024,2024,MiLB,CHC,Pedro Ramirez,,6.736110857640278,,,milb_std
milb_tmp:bryant_betancourt:2024,2024,MiLB,COL,Bryant Betancourt,,-2.2242620740999213,,,milb_std
milb_tmp:felix_tena:2024,2024,MiLB,COL,Felix Tena,,-10.688544259585656,,,milb_std
milb_tmp:derlin_figueroa:2024,2024,MiLB,KCR,Derlin Figueroa,,-1.2021353164261426,,,milb_std
milb_tmp:andy_perez:2024,2024,MiLB,COL,Andy Perez,,-4.195349617035745,,,milb_std
milb_tmp:ezequiel_surun:2024,2024,MiLB,ARI,Ezequiel Surun,,3.722284101949938,,,milb_std
milb_tmp:kenny_castillo:2024,2024,MiLB,ARI,Kenny Castillo,,-6.599973021772725,,,milb_std
milb_tmp:willy_montero:2024,2024,MiLB,NYY,Willy Montero,,-4.530444577808173,,,milb_std
milb_tmp:jorge_ruiz:2024,2024,MiLB,LAA,Jorge Ruiz,,-25.097595102946705,,,milb_std
milb_tmp:allan_castro:2024,2024,MiLB,BOS,Allan Castro,,9.500163342831936,,,milb_std
milb_tmp:cesar_quintas:2024,2024,MiLB,SFG,Cesar Quintas,,-6.1944355701453775,,,milb_std
milb_tmp:diego_velasquez:2024,2024,MiLB,SFG,Diego Velasquez,,9.875420388076137,,,milb_std
milb_tmp:anyelo_encarnacion:2024,2024,MiLB,STL,Anyelo Encarnacion,,-2.044498952915325,,,milb_std
milb_tmp:luis_ravelo:2024,2024,MiLB,BOS,Luis Ravelo,,-8.544469723066452,,,milb_std
milb_tmp:ahbram_liendo:2024,2024,MiLB,BOS,Ahbram Liendo,,-18.499716413210976,,,milb_std
milb_tmp:isaias_dipre:2024,2024,MiLB,PIT,Isaias Dipre,,16.590762257850255,,,milb_std
milb_tmp:hans_montero:2024,2024,MiLB,NYY,Hans Montero,,-5.890045418526302,,,milb_std
milb_tmp:juan_alonso:2024,2024,MiLB,LAD,Juan Alonso,,-0.7527398771396171,,,milb_std
milb_tmp:jose_ramos:2024,2024,MiLB,SFG,Jose Ramos,,5.514654855846747,,,milb_std
milb_tmp:elio_campos:2024,2024,MiLB,ATL,Elio Campos,,-5.004597696349544,,,milb_std
milb_tmp:luis_suisbel:2024,2024,MiLB,SEA,Luis Suisbel,,6.246592631753084,,,milb_std
milb_tmp:rayne_doncon:2024,2024,MiLB,MIN,Rayne Doncon,,10.33945163037156,,,milb_std
milb_tmp:carlos_jorge:2024,2024,MiLB,CIN,Carlos Jorge,,-2.029436756361546,,,milb_std
milb_tmp:frederick_bencosme:2024,2024,MiLB,BAL,Frederick Bencosme,,-3.2965784067381505,,,milb_std
milb_tmp:tanner_murray:2024,2024,MiLB,TBR,Tanner Murray,,10.66180519414858,,,milb_std
milb_tmp:marcos_castanon:2024,2024,MiLB,SDP,Marcos Castanon,,-2.220287664551168,,,milb_std
milb_tmp:luis_marinez:2024,2024,MiLB,OAK,Luis Marinez,,-6.65185635658661,,,milb_std
milb_tmp:cole_cummings:2024,2024,MiLB,SDP,Cole Cummings,,-8.612845101318923,,,milb_std
milb_tmp:miguel_bleis:2024,2024,MiLB,BOS,Miguel Bleis,,-3.3698176071164543,,,milb_std
milb_tmp:raudelis_martinez:2024,2024,MiLB,TBR,Raudelis Martinez,,-12.14362855722441,,,milb_std
milb_tmp:tyler_mcdonough:2024,2024,MiLB,BOS,Tyler McDonough,,-6.643673806528957,,,milb_std
milb_tmp:mike_antico:2024,2024,MiLB,STL,Mike Antico,,2.8584260963139103,,,milb_std
milb_tmp:abimelec_ortiz:2024,2024,MiLB,TEX,Abimelec Ortiz,,7.844151540933483,,,milb_std
milb_tmp:andy_thomas:2024,2024,MiLB,SFG,Andy Thomas,,-7.414320024386466,,,milb_std
milb_tmp:tyler_hardman:2024,2024,MiLB,NYY,Tyler Hardman,,-15.478003487694236,,,milb_std
milb_tmp:chris_meyers:2024,2024,MiLB,DET,Chris Meyers,,13.51757889274413,,,milb_std
milb_tmp:caleb_roberts:2024,2024,MiLB,ARI,Caleb Roberts,,12.737950638836503,,,milb_std
milb_tmp:grant_richardson:2024,2024,MiLB,NYY,Grant Richardson,,3.148900178216093,,,milb_std
milb_tmp:cooper_bowman:2024,2024,MiLB,OAK,Cooper Bowman,,5.693884962299832,,,milb_std
milb_tmp:justice_bigbie:2024,2024,MiLB,DET,Justice Bigbie,,-15.441904401837125,,,milb_std
milb_tmp:ben_malgeri:2024,2024,MiLB,DET,Ben Malgeri,,5.5696590422079,,,milb_std
milb_tmp:ben_cowles:2024,2024,MiLB,CHC,Ben Cowles,,17.558433037692748,,,milb_std
milb_tmp:noah_mendlinger:2024,2024,MiLB,STL,Noah Mendlinger,,0.3836235988231627,,,milb_std
milb_tmp:wes_clarke:2024,2024,MiLB,MIL,Wes Clarke,,7.153931687351324,,,milb_std
milb_tmp:ruben_ibarra:2024,2024,MiLB,CIN,Ruben Ibarra,,7.189046567151115,,,milb_std
milb_tmp:luke_waddell:2024,2024,MiLB,ATL,Luke Waddell,,-18.338615963702203,,,milb_std
milb_tmp:riley_tirotta:2024,2024,MiLB,TOR,Riley Tirotta,,12.645089411396638,,,milb_std
milb_tmp:cal_conley:2024,2024,MiLB,ATL,Cal Conley,,-8.052370526835492,,,milb_std
milb_tmp:wyatt_young:2024,2024,MiLB,NYM,Wyatt Young,,10.034570351819392,,,milb_std
milb_tmp:peyton_wilson:2024,2024,MiLB,KCR,Peyton Wilson,,3.919612868454061,,,milb_std
milb_tmp:dillan_shrum:2024,2024,MiLB,KCR,Dillan Shrum,,6.172647660341679,,,milb_std
milb_tmp:phillip_sikes:2024,2024,MiLB,BOS,Phillip Sikes,,4.744032644969346,,,milb_std
milb_tmp:shawn_goosenberg:2024,2024,MiLB,CHW,Shawn Goosenberg,,7.36494501322008,,,milb_std
milb_tmp:austin_gauthier:2024,2024,MiLB,LAD,Austin Gauthier,,-2.991195890504088,,,milb_std
milb_tmp:geuri_lubo:2024,2024,MiLB,CHC,Geuri Lubo,,1.671186146313809,,,milb_std
milb_tmp:wilfredo_lara:2024,2024,MiLB,MIA,Wilfredo Lara,,3.3902680566787837,,,milb_std
milb_tmp:cody_morissette:2024,2024,MiLB,MIA,Cody Morissette,,-10.085880908491974,,,milb_std
milb_tmp:john_rhodes:2024,2024,MiLB,BAL,John Rhodes,,-14.996254260326156,,,milb_std
milb_tmp:zach_kokoska:2024,2024,MiLB,COL,Zach Kokoska,,7.970983923830607,,,milb_std
milb_tmp:cameron_cauley:2024,2024,MiLB,TEX,Cameron Cauley,,3.9000706535700727,,,milb_std
milb_tmp:wes_kath:2024,2024,MiLB,CHW,Wes Kath,,5.310166336233627,,,milb_std
milb_tmp:collin_burns:2024,2024,MiLB,BAL,Collin Burns,,-9.143988159384133,,,milb_std
milb_tmp:rowdey_jordan:2024,2024,MiLB,NYM,Rowdey Jordan,,-9.45603552432249,,,milb_std
milb_tmp:quincy_hamilton:2024,2024,MiLB,HOU,Quincy Hamilton,,-2.185370825400573,,,milb_std
milb_tmp:juan_benjamin:2024,2024,MiLB,CLE,Juan Benjamin,,-3.0534435707488377,,,milb_std
milb_tmp:adam_zebrowski:2024,2024,MiLB,ATL,Adam Zebrowski,,-5.854827191197192,,,milb_std
milb_tmp:bj_murray_jr.:2024,2024,MiLB,CHC,BJ Murray Jr.,,-14.91344916457835,,,milb_std
milb_tmp:jonny_butler:2024,2024,MiLB,OAK,Jonny Butler,,0.8317938242065585,,,milb_std
milb_tmp:jordan_mccants:2024,2024,MiLB,MIA,Jordan McCants,,-14.841409918036724,,,milb_std
milb_tmp:james_triantos:2024,2024,MiLB,CHC,James Triantos,,12.27624739601706,,,milb_std
milb_tmp:damiano_palmegiani:2024,2024,MiLB,TOR,Damiano Palmegiani,,-9.390791164246266,,,milb_std
milb_tmp:t.j._rumfield:2024,2024,MiLB,NYY,T.J. Rumfield,,11.647255594559844,,,milb_std
milb_tmp:dru_baker:2024,2024,MiLB,TBR,Dru Baker,,1.574989765657458,,,milb_std
milb_tmp:braiden_ward:2024,2024,MiLB,COL,Braiden Ward,,14.739484311518444,,,milb_std
milb_tmp:matt_rudick:2024,2024,MiLB,NYM,Matt Rudick,,7.1530539265423085,,,milb_std
milb_tmp:terrell_tatum:2024,2024,MiLB,CHW,Terrell Tatum,,-5.178021069827505,,,milb_std
milb_tmp:jt_schwartz:2024,2024,MiLB,NYM,JT Schwartz,,6.732325448434289,,,milb_std
